21.02	29.97	30.53	39.05	42.01	38.05	34.48	43.01	42.00	46.39	38.83	28.64	33.54	32.65	25.94	30.02	34.00	33.12	28.79	29.15	15.13	12.65	11.70	13.04	12.00	11.00	12.04	8.60	9.85	14.14	13.34	21.19	20.25	24.70	20.62	25.30	24.35	22.85	22.47	17.03	21.84	14.76	1.00	1.41	0.00	3.61	1.00	3.16	3.00	5.83	5.39	6.71	7.81	2.00	17.46	16.55	18.03	17.20	20.62	19.85	21.63	20.81	22.67	21.93	23.35	22.63	22.02	21.40	19.42	23.71	6.32	33.53	
24.02	31.95	32.20	42.00	45.10	41.00	36.88	46.10	45.04	49.65	41.44	30.68	35.47	34.54	27.86	31.78	35.85	34.93	31.05	30.87	18.44	16.16	15.23	16.28	15.13	14.14	15.30	12.21	13.42	17.46	16.76	23.54	22.56	26.93	22.80	27.66	26.68	22.47	21.95	17.80	21.02	16.76	4.24	3.61	3.61	0.00	2.83	4.12	3.16	6.71	5.83	7.21	4.47	2.24	19.65	18.68	19.70	18.79	21.95	21.10	23.26	22.36	23.85	23.02	24.41	23.60	22.67	21.93	19.80	23.60	6.40	35.90	
22.02	30.87	31.38	40.05	43.01	39.05	35.44	44.01	43.00	47.38	39.81	29.55	34.44	33.54	26.83	30.89	34.89	34.00	29.73	30.02	16.12	13.60	12.65	14.04	13.00	12.00	13.04	9.43	10.77	15.13	14.32	22.14	21.19	25.63	21.54	26.25	25.30	23.26	22.85	17.69	22.14	15.65	1.41	1.00	1.00	2.83	0.00	3.61	3.16	6.40	5.83	7.21	7.21	1.00	18.38	17.46	18.87	18.03	21.40	20.62	22.47	21.63	23.43	22.67	24.08	23.35	22.67	22.02	20.00	24.19	6.71	34.48	
20.10	27.86	28.18	38.01	41.19	37.01	32.76	42.19	41.11	45.89	37.34	26.57	31.38	30.46	23.77	27.73	31.78	30.87	26.93	26.83	14.87	13.04	12.21	12.65	11.40	10.44	11.70	10.00	10.63	13.93	13.42	19.42	18.44	22.80	18.68	23.54	22.56	19.70	19.31	14.14	18.68	12.65	4.12	4.47	3.16	4.12	3.61	0.00	1.00	2.83	2.24	3.61	6.71	4.24	15.52	14.56	15.65	14.76	18.03	17.20	19.24	18.36	20.00	19.21	20.62	19.85	19.10	18.44	16.40	20.59	3.16	31.78	
21.10	28.79	29.07	39.01	42.19	38.01	33.73	43.19	42.11	46.87	38.33	27.51	32.31	31.38	24.70	28.64	32.70	31.78	27.89	27.73	15.81	13.89	13.04	13.60	12.37	11.40	12.65	10.63	11.40	14.87	14.32	20.40	19.42	23.77	19.65	24.52	23.54	20.12	19.70	14.87	18.97	13.60	4.00	4.12	3.00	3.16	3.16	1.00	0.00	3.61	2.83	4.24	5.83	3.61	16.49	15.52	16.55	15.65	18.87	18.03	20.12	19.24	20.81	20.00	21.40	20.62	19.80	19.10	17.03	21.10	3.61	32.76	
18.44	25.30	25.50	36.12	39.46	35.13	30.41	40.45	39.32	44.38	35.13	24.04	28.79	27.86	21.19	25.08	29.15	28.23	24.52	24.17	13.89	12.73	12.04	11.66	10.30	9.43	10.82	10.77	10.82	13.04	12.81	17.12	16.12	20.40	16.28	21.21	20.22	17.09	16.76	11.31	16.28	10.20	6.71	7.21	5.83	6.71	6.40	2.83	3.61	0.00	1.00	1.00	8.06	7.07	13.15	12.17	13.00	12.08	15.26	14.42	16.55	15.65	17.20	16.40	17.80	17.03	16.28	15.62	13.60	17.89	1.41	29.43	
19.42	26.25	26.40	37.12	40.45	36.12	31.40	41.44	40.31	45.35	36.12	25.00	29.73	28.79	22.14	26.00	30.08	29.15	25.50	25.08	14.76	13.45	12.73	12.53	11.18	10.30	11.66	11.18	11.40	13.89	13.60	18.11	17.12	21.38	17.26	22.20	21.21	17.46	17.09	12.04	16.49	11.18	6.32	6.71	5.39	5.83	5.83	2.24	2.83	1.00	0.00	1.41	7.07	6.40	14.14	13.15	13.93	13.00	16.12	15.26	17.46	16.55	18.03	17.20	18.60	17.80	16.97	16.28	14.21	18.36	1.00	30.41	
18.68	25.00	25.08	36.22	39.62	35.23	30.27	40.61	39.46	44.64	35.06	23.77	28.46	27.51	20.88	24.70	28.79	27.86	24.33	23.77	14.42	13.45	12.81	12.21	10.82	10.00	11.40	11.70	11.66	13.60	13.45	17.03	16.03	20.22	16.12	21.10	20.10	16.16	15.81	10.63	15.30	10.05	7.62	8.06	6.71	7.21	7.21	3.61	4.24	1.00	1.41	0.00	8.00	7.81	13.04	12.04	12.65	11.70	14.76	13.89	16.16	15.23	16.64	15.81	17.20	16.40	15.56	14.87	12.81	17.00	1.00	29.27	
26.48	32.76	32.57	44.18	47.52	43.19	38.21	48.51	47.38	52.39	43.05	31.58	36.14	35.17	28.64	32.28	36.40	35.44	32.25	31.32	21.54	19.72	18.87	19.31	18.03	17.09	18.38	16.28	17.20	20.62	20.12	25.02	24.02	28.16	24.08	29.07	28.07	20.52	19.85	17.46	18.60	18.03	8.60	8.06	7.81	4.47	7.21	6.71	5.83	8.06	7.07	8.00	0.00	6.71	21.02	20.02	20.40	19.42	22.14	21.19	23.77	22.80	23.77	22.85	24.17	23.26	21.95	21.10	18.87	21.93	7.00	37.22	
23.02	31.78	32.25	41.05	44.01	40.05	36.40	45.01	44.00	48.37	40.79	30.46	35.34	34.44	27.73	31.76	35.78	34.89	30.68	30.89	17.12	14.56	13.60	15.03	14.00	13.00	14.04	10.30	11.70	16.12	15.30	23.09	22.14	26.57	22.47	27.20	26.25	23.71	23.26	18.38	22.47	16.55	2.24	1.41	2.00	2.24	1.00	4.24	3.61	7.07	6.40	7.81	6.71	0.00	19.31	18.38	19.72	18.87	22.20	21.40	23.32	22.47	24.21	23.43	24.84	24.08	23.35	22.67	20.62	24.70	7.21	35.44	
7.81	12.53	13.45	23.54	27.20	22.56	17.26	28.16	26.93	32.70	22.02	11.18	16.12	15.26	8.60	12.81	16.64	15.81	11.40	12.04	9.06	11.70	12.08	8.54	8.06	8.60	8.94	15.00	13.04	9.22	10.44	4.00	3.00	7.28	3.16	8.06	7.07	15.65	16.12	7.81	17.20	3.00	17.89	18.79	17.46	19.65	18.38	15.52	16.49	13.15	14.14	13.04	21.02	19.31	0.00	1.00	3.16	3.61	6.00	6.08	5.39	5.10	8.06	8.00	9.06	9.00	10.20	10.44	10.30	14.87	14.04	16.28	
8.49	13.42	14.21	24.52	28.16	23.54	18.25	29.12	27.89	33.62	23.02	12.08	17.00	16.12	9.43	13.60	17.49	16.64	12.37	12.81	9.00	11.40	11.70	8.25	7.62	8.06	8.54	14.42	12.53	9.06	10.20	5.00	4.00	8.25	4.12	9.06	8.06	15.23	15.65	7.21	16.64	2.00	17.00	17.89	16.55	18.68	17.46	14.56	15.52	12.17	13.15	12.04	20.02	18.38	1.00	0.00	3.00	3.16	6.08	6.00	5.83	5.39	8.25	8.06	9.22	9.06	10.05	10.20	9.85	14.56	13.04	17.26	
10.82	12.37	12.53	25.30	29.15	24.35	18.00	30.08	28.79	34.89	23.09	11.18	15.81	14.87	8.25	12.08	16.16	15.23	12.00	11.18	12.00	14.32	14.56	11.18	10.44	10.77	11.40	17.00	15.23	12.04	13.15	5.83	5.00	8.06	4.47	9.22	8.25	12.53	13.04	5.00	14.21	3.61	18.60	19.42	18.03	19.70	18.87	15.65	16.55	13.00	13.93	12.65	20.40	19.72	3.16	3.00	0.00	1.00	3.16	3.00	3.61	2.83	5.39	5.10	6.32	6.08	7.07	7.28	7.21	11.70	13.60	17.00	
11.40	13.34	13.42	26.25	30.08	25.30	19.00	31.02	29.73	35.78	24.08	12.17	16.76	15.81	9.22	13.00	17.09	16.16	13.00	12.08	12.04	14.14	14.32	11.05	10.20	10.44	11.18	16.55	14.87	12.00	13.04	6.71	5.83	9.06	5.39	10.20	9.22	12.08	12.53	4.24	13.60	3.16	17.80	18.60	17.20	18.79	18.03	14.76	15.65	12.08	13.00	11.70	19.42	18.87	3.61	3.16	1.00	0.00	3.61	3.16	4.47	3.61	5.83	5.39	6.71	6.32	7.00	7.07	6.71	11.40	12.65	18.00	
13.00	11.00	10.44	25.50	29.53	24.60	17.26	30.41	29.07	35.51	22.56	10.05	14.14	13.15	7.07	10.20	14.32	13.34	11.40	9.22	15.03	17.46	17.72	14.32	13.60	13.93	14.56	20.12	18.38	15.13	16.28	7.21	6.71	8.06	5.83	9.43	8.60	10.63	11.31	5.00	12.81	6.71	21.26	22.02	20.62	21.95	21.40	18.03	18.87	15.26	16.12	14.76	22.14	22.20	6.00	6.08	3.16	3.61	0.00	1.00	2.24	1.41	2.24	2.00	3.16	3.00	4.47	5.00	5.83	9.43	15.65	16.28	
13.42	12.00	11.40	26.40	30.41	25.50	18.25	31.30	29.97	36.36	23.54	11.05	15.13	14.14	8.06	11.18	15.30	14.32	12.37	10.20	15.00	17.26	17.46	14.14	13.34	13.60	14.32	19.70	18.03	15.03	16.12	7.81	7.21	8.94	6.40	10.30	9.43	10.00	10.63	4.00	12.04	6.32	20.52	21.26	19.85	21.10	20.62	17.20	18.03	14.42	15.26	13.89	21.19	21.40	6.08	6.00	3.00	3.16	1.00	0.00	3.16	2.24	2.83	2.24	3.61	3.16	4.12	4.47	5.00	8.94	14.76	17.26	
11.40	9.06	8.94	23.26	27.29	22.36	15.13	28.18	26.83	33.29	20.40	8.00	12.37	11.40	5.00	8.54	12.65	11.70	9.22	7.62	14.32	17.09	17.46	13.93	13.42	13.89	14.32	20.25	18.36	14.56	15.81	5.39	5.10	5.83	4.12	7.21	6.40	12.73	13.45	7.07	15.00	7.07	22.20	23.02	21.63	23.26	22.47	19.24	20.12	16.55	17.46	16.16	23.77	23.32	5.39	5.83	3.61	4.47	2.24	3.16	0.00	1.00	3.16	3.61	4.12	4.47	6.40	7.07	8.06	11.40	17.09	14.14	
11.70	10.05	9.85	24.17	28.18	23.26	16.12	29.07	27.73	34.13	21.38	9.00	13.34	12.37	6.00	9.49	13.60	12.65	10.20	8.54	14.14	16.76	17.09	13.60	13.00	13.42	13.93	19.72	17.89	14.32	15.52	5.83	5.39	6.71	4.47	8.06	7.21	12.04	12.73	6.08	14.21	6.40	21.40	22.20	20.81	22.36	21.63	18.36	19.24	15.65	16.55	15.23	22.80	22.47	5.10	5.39	2.83	3.61	1.41	2.24	1.00	0.00	3.00	3.16	4.00	4.12	5.83	6.40	7.21	10.82	16.16	15.13	
14.56	10.20	9.06	25.55	29.68	24.70	16.76	30.53	29.15	35.81	22.14	9.49	13.00	12.00	6.71	9.00	13.04	12.04	11.18	8.00	17.12	19.65	19.92	16.49	15.81	16.16	16.76	22.36	20.62	17.26	18.44	8.54	8.25	8.49	7.28	9.90	9.22	10.00	10.82	6.32	12.53	8.94	23.35	24.08	22.67	23.85	23.43	20.00	20.81	17.20	18.03	16.64	23.77	24.21	8.06	8.25	5.39	5.83	2.24	2.83	3.16	3.00	0.00	1.00	1.00	1.41	3.61	4.47	6.08	8.49	17.49	15.81	
14.87	11.18	10.05	26.42	30.53	25.55	17.72	31.38	30.02	36.62	23.09	10.44	14.00	13.00	7.62	10.00	14.04	13.04	12.08	9.00	17.03	19.42	19.65	16.28	15.52	15.81	16.49	21.93	20.25	17.12	18.25	8.94	8.54	9.22	7.62	10.63	9.90	9.22	10.00	5.39	11.66	8.54	22.63	23.35	21.93	23.02	22.67	19.21	20.00	16.40	17.20	15.81	22.85	23.43	8.00	8.06	5.10	5.39	2.00	2.24	3.61	3.16	1.00	0.00	1.41	1.00	2.83	3.61	5.10	7.81	16.64	16.76	
15.52	10.44	9.00	26.08	30.23	25.24	17.09	31.06	29.68	36.40	22.47	9.85	13.04	12.04	7.21	9.06	13.00	12.00	11.66	8.06	18.11	20.62	20.88	17.46	16.76	17.09	17.72	23.26	21.54	18.25	19.42	9.49	9.22	9.22	8.25	10.63	10.00	9.43	10.30	6.71	12.08	9.85	24.04	24.76	23.35	24.41	24.08	20.62	21.40	17.80	18.60	17.20	24.17	24.84	9.06	9.22	6.32	6.71	3.16	3.61	4.12	4.00	1.00	1.41	0.00	1.00	3.16	4.12	6.00	7.81	18.03	16.16	
15.81	11.40	10.00	26.93	31.06	26.08	18.03	31.91	30.53	37.20	23.41	10.77	14.04	13.04	8.06	10.05	14.00	13.00	12.53	9.06	18.03	20.40	20.62	17.26	16.49	16.76	17.46	22.85	21.19	18.11	19.24	9.85	9.49	9.90	8.54	11.31	10.63	8.60	9.43	5.83	11.18	9.49	23.35	24.04	22.63	23.60	23.35	19.85	20.62	17.03	17.80	16.40	23.26	24.08	9.00	9.06	6.08	6.32	3.00	3.16	4.47	4.12	1.41	1.00	1.00	0.00	2.24	3.16	5.00	7.07	17.20	17.09	
17.46	13.60	12.04	29.15	33.29	28.30	20.25	34.13	32.76	39.41	25.63	13.00	16.12	15.13	10.30	12.17	16.03	15.03	14.76	11.18	19.03	21.10	21.21	18.03	17.12	17.26	18.11	23.09	21.59	19.00	20.02	11.66	11.18	12.04	10.30	13.45	12.73	6.40	7.21	5.00	8.94	10.05	22.80	23.43	22.02	22.67	22.67	19.10	19.80	16.28	16.97	15.56	21.95	23.35	10.20	10.05	7.07	7.00	4.47	4.12	6.40	5.83	3.61	2.83	3.16	2.24	0.00	1.00	3.16	5.00	16.28	19.31	
17.89	14.56	13.04	30.02	34.13	29.15	21.19	34.99	33.62	40.22	26.57	13.93	17.12	16.12	11.18	13.15	17.03	16.03	15.65	12.17	19.10	21.02	21.10	18.00	17.03	17.12	18.03	22.80	21.38	19.03	20.00	12.21	11.66	12.81	10.82	14.21	13.45	5.66	6.40	4.47	8.06	10.00	22.20	22.80	21.40	21.93	22.02	18.44	19.10	15.62	16.28	14.87	21.10	22.67	10.44	10.20	7.28	7.07	5.00	4.47	7.07	6.40	4.47	3.61	4.12	3.16	1.00	0.00	2.24	4.47	15.56	20.25	
18.03	16.28	15.00	31.30	35.36	30.41	22.80	36.24	34.89	41.34	28.16	15.52	19.03	18.03	12.65	15.03	19.00	18.00	17.09	14.04	18.44	20.02	20.00	17.12	16.03	16.00	17.03	21.38	20.10	18.25	19.10	12.73	12.04	13.89	11.31	15.26	14.42	5.39	5.83	3.00	7.07	9.22	20.25	20.81	19.42	19.80	20.00	16.40	17.03	13.60	14.21	12.81	18.87	20.62	10.30	9.85	7.21	6.71	5.83	5.00	8.06	7.21	6.08	5.10	6.00	5.00	3.16	2.24	0.00	5.00	13.45	21.84	
22.36	17.89	15.81	33.84	38.01	33.02	24.60	38.83	37.44	44.20	29.97	17.49	19.92	18.97	15.00	16.16	19.65	18.68	19.42	15.23	23.35	25.02	25.00	22.09	21.02	21.00	22.02	26.31	25.08	23.19	24.08	16.64	16.12	16.97	15.26	18.38	17.69	2.00	3.00	8.00	5.00	14.14	24.60	25.06	23.71	23.60	24.19	20.59	21.10	17.89	18.36	17.00	21.93	24.70	14.87	14.56	11.70	11.40	9.43	8.94	11.40	10.82	8.49	7.81	7.81	7.07	5.00	4.47	5.00	0.00	17.49	23.71	
19.65	25.96	26.00	37.22	40.61	36.22	31.26	41.59	40.45	45.61	36.06	24.74	29.41	28.46	21.84	25.63	29.73	28.79	25.32	24.70	15.26	14.14	13.45	13.04	11.66	10.82	12.21	12.08	12.21	14.42	14.21	18.03	17.03	21.21	17.12	22.09	21.10	16.55	16.16	11.40	15.52	11.05	7.28	7.62	6.32	6.40	6.71	3.16	3.61	1.41	1.00	1.00	7.00	7.21	14.04	13.04	13.60	12.65	15.65	14.76	17.09	16.16	17.49	16.64	18.03	17.20	16.28	15.56	13.45	17.49	0.00	30.27	
14.21	5.83	8.49	10.63	14.87	10.00	1.00	15.56	14.14	21.26	6.32	6.32	5.39	5.83	9.22	7.81	6.32	6.71	5.00	8.60	20.81	24.41	25.24	21.95	22.36	23.26	22.83	29.15	26.93	21.63	23.02	12.37	13.34	9.06	13.15	8.25	9.22	25.50	26.40	21.21	28.23	19.24	33.84	34.79	33.53	35.90	34.48	31.78	32.76	29.43	30.41	29.27	37.22	35.44	16.28	17.26	17.00	18.00	16.28	17.26	14.14	15.13	15.81	16.76	16.16	17.09	19.31	20.25	21.84	23.71	30.27	0.00	
